ASIN,YEAR,MONTH,DAY,CATEGORY,PAGE,SEQUENCE,RATING_NUM,STAR,PRICR,PRICE_ORIGINAL,SPONSONED,PRIME,FREE_SHIPPING,JUST_SAVE_IN_RED,AMAZON_BRAND,BEST_SELLER,AMAZON_CHOICE,LIMITED_TIME_DEAL,SUBSCRIBE,COUPON,SPECIFICATION,DELIVERY_TIME,PRICE_OF_SEPC,TITLE,FULLURL
B08371XGTF,2022,1,24,lipstick,3,29,4968,4.5,18,0,1,1,1,0,0,0,0,0,$17.10 with Subscribe & Save discount,0,1 Count (Pack of 1),"Tomorrow, Jan 25",($18.00/Count),"HAUS LABORATORIES By Lady Gaga: LE MONSTER MATTE LIP CRAYON | Long Lasting Cream-to-Matte Lip Crayon, Full-Coverage Lipstick Color Available in 22 Shades, Vegan & Cruelty- Free | 0.05 Oz.",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A01210431SEEOSBIZLN6P&url=%2FHAUS-LABORATORIES-Lady-Gaga-Monster%2Fdp%2FB08371XGTF%2Fref%3Dsr_1_125_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026445%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-125-spons%26psc%3D1&qualifier=1643026445&id=2090186370835278&widgetName=sp_mtf
B01JZNFE3U,2022,1,24,lipstick,3,30,234,4.4,16,18,1,1,1,11%,0,0,0,0,Save more with Subscribe & Save,0,0.17 Ounce (Pack of 1),"Wed, Jan 26",($16.00/Count),"Lune+Aster Vitamin C+E Lip Gloss- Vlogger- Moisturizing, vegan, vitamin-packed lip gloss helps nourish and soothe lips",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04252891JPP545G9V51W&url=%2FLune-Aster-Vitamin-Gloss-Vlogger%2Fdp%2FB01JZNFE3U%2Fref%3Dsr_1_126_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026445%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-126-spons%26psc%3D1%26smid%3DA24K1YQ3FP92D1&qualifier=1643026445&id=2090186370835278&widgetName=sp_mtf
B09G9GSY9Q,2022,1,24,lipstick,3,31,3,2.6,13.89,0,1,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 25","Tomorrow, Jan 25",0,Petansy Crayon Long Lasting Matte Lipstick 6 Colors Waterproof Long Lasting Velvet Durable Nude Non-stick Cup Lipstick Kit,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07931182ECF32DEIK0D4&url=%2FPetansy-Lasting-Lipstick-Waterproof-Non-stick%2Fdp%2FB09G9GSY9Q%2Fref%3Dsr_1_127_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026445%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-127-spons%26psc%3D1&qualifier=1643026445&id=2090186370835278&widgetName=sp_mtf
B07MJHLLG1,2022,1,24,lipstick,3,32,40,4.9,18.98,24,0,0,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),0,0,"Becca Ultimate Lipstick Love, Orchid, 0.12 Ounce",http://amazon.com/Becca-Ultimate-Lipstick-Orchid-Ounce/dp/B07MJHLLG1/ref=sr_1_128?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-128
B004BCX924,2022,1,24,lipstick,3,33,409,4.6,5.82,8.95,0,1,1,0,0,0,0,0,$5.53 with Subscribe & Save discount,0,1 Count (Pack of 1),"Tomorrow, Jan 25",0,"L'Oreal Paris Makeup Colour Riche Original Creamy, Hydrating Satin Lipstick, 815 Ginger Spice, 1 Count",http://amazon.com/LOr%C3%A9al-Paris-Original-Hydrating-Lipstick/dp/B004BCX924/ref=sr_1_129?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-129
B07TTCVPDF,2022,1,24,lipstick,3,34,1646,4.1,13.99,14.99,0,1,1,0,0,0,0,0,0,0,0.12 Fl Oz (Pack of 1),"Tomorrow, Jan 25",More Buying Choices,"Honest Beauty Liquid Lipstick, Passion with Avocado oil + Hyaluronic Acid |Lasting Hydration | EWG Certified + Dermatologist tested & Vegan + Cruelty free | 0.12 fl. oz.",http://amazon.com/Honest-Beauty-Lipstick-Hydrating-synthetic/dp/B07TTCVPDF/ref=sr_1_130_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-130
B00GN0D2T2,2022,1,24,lipstick,3,35,104,4.4,9.99,0,0,0,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),0,0,L'Oreal Colour Riche Lipstick #560 Saucy Mauve,http://amazon.com/Lor-Saucy-Mauve-Size-0-13z/dp/B00GN0D2T2/ref=sr_1_131?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-131
B09NM558Q1,2022,1,24,lipstick,3,36,0,0,5.99,0,0,1,1,0,0,0,0,0,0,0,"Sun, Jan 30","Sun, Jan 30",($2.15/Ounce),"5Pcs Matte Liquid Lipstick+1Pcs Clear Lip Plumper Makeup Set,Long Lasting Waterproof Lip Stain Glaze,Moisturizing Velvet Lip Gloss,High Pigmented Matte Lipstick Gift Make up Kit For Women Girls",http://amazon.com/Lipstick-Plumper-Waterproof-Moisturizing-Pigmented/dp/B09NM558Q1/ref=sr_1_132?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-132
B09PBPM25Q,2022,1,24,lipstick,3,37,61,4.5,12.86,0,0,1,1,0,0,0,0,0,0,0,"Tomorrow, Jan 25","Tomorrow, Jan 25",($12.86/Fl Oz),"6 Colors Wine Lip Tint, Matte Liquid Lipstick Set Waterproof and Long Lasting Wine Lipstick, Mini Wine Bottle Lip stains Set",http://amazon.com/Colors-Liquid-Lipstick-Waterproof-Lasting/dp/B09PBPM25Q/ref=sr_1_133?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-133
B01E5279IO,2022,1,24,lipstick,3,38,1951,4.3,4.53,0,0,1,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),"Sun, Jan 30",More Buying Choices,"Covergirl Katy Kat Matte Lipstick, Cosmo Kitty, 0.12 Oz",http://amazon.com/COVERGIRL-Matte-Lipstick-Created-packaging/dp/B01E5279IO/ref=sr_1_134_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-134
B00PFCTBG2,2022,1,24,lipstick,3,39,174,4.6,7.79,12.99,0,1,1,0,0,0,0,0,$7.40 with Subscribe & Save discount,0,0.17 Ounce (Pack of 1),"Fri, Jan 28",More Buying Choices,"L'Oréal Paris Infallible Pro Last 2 Step Lipstick, Everlasting Caramel, 1 fl. oz.",http://amazon.com/LOreal-Paris-Infallible-Pro-Last-Everlasting/dp/B00PFCTBG2/ref=sr_1_135?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-135
B07PBM1D57,2022,1,24,lipstick,3,40,2079,4.3,4.85,0,0,0,1,0,0,0,0,0,0,0,1 Count (Pack of 1),0,($4.85/Count),"Milani Bold Color Statement Matte Lipstick - I Am Worthy (0.14 Ounce) Vegan, Cruelty-Free Bold Color Lipstick with a Full Matte Finish",http://amazon.com/Milani-Color-Statement-Matte-Lipstick/dp/B07PBM1D57/ref=sr_1_136_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-136
B00CUGNRNY,2022,1,24,lipstick,3,41,4109,4.5,4.95,7.99,0,1,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),"Tomorrow, Jan 25",More Buying Choices,"REVLON Super Lustrous Lipstick, Plum Velour, Shine Finish",http://amazon.com/Revlon-Super-Lustrous-Lipstick-Velour/dp/B00CUGNRNY/ref=sr_1_137?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-137
B07XTRWYTJ,2022,1,24,lipstick,3,42,3948,4.3,4.24,8.49,0,1,1,50%,0,0,0,0,$4.03 with Subscribe & Save discount,0,0.74 Ounce (Pack of 1),"Tomorrow, Jan 25",0,"REVLON Super Lustrous The Luscious Mattes Lipstick, in Purple, 009 Kiss & Tell, 0.74 oz",http://amazon.com/Revlon-Lustrous-Luscious-Mattes-Lipstick/dp/B07XTRWYTJ/ref=sr_1_138?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-138
B07Z9X42QK,2022,1,24,lipstick,3,43,2346,4.4,7.99,8.49,0,1,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),"Tomorrow, Jan 25",0,"L'Oreal Paris Age Perfect Luminous Hydrating Lipstick, Perfect Burgundy, 0.13 Ounce",http://amazon.com/LOreal-Paris-Hydrating-Nourishing-Hydration/dp/B07Z9X42QK/ref=sr_1_139_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-139
B01LXFCBIE,2022,1,24,lipstick,3,44,36,4.4,15,0,0,0,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),0,More Buying Choices,Estée Lauder Pure Color Envy Sculpting Moisturized Lipstick (Intense Nude),http://amazon.com/Lauder-Sculpting-Moisturized-Lipstick-Intense/dp/B01LXFCBIE/ref=sr_1_140?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-140
B00YJJWDEY,2022,1,24,lipstick,3,45,1122,4.1,3.82,7.49,0,1,1,0,0,0,0,0,0,0,0.15 Ounce (Pack of 1),"Fri, Jan 28",More Buying Choices,"Maybelline Color Sensational Creamy Matte Lipstick, Pink Sugar, 0.15 oz.",http://amazon.com/Maybelline-Color-Sensational-Creamy-Lipstick/dp/B00YJJWDEY/ref=sr_1_141?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-141
B07GH5TRXC,2022,1,24,lipstick,3,46,1217,4.2,8,0,0,0,0,0,0,0,0,0,0,0,1 Count (Pack of 1),0,0,Flower Beauty Petal Pout Lipstick - Cruelty Free - Nourishing & Highly Pigmented Lip Color with Antioxidants (Spiced Petal - Cream),http://amazon.com/Flower-Beauty-Petal-Delicate-Spiced/dp/B07GH5TRXC/ref=sr_1_142?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-142
B00795ULZI,2022,1,24,lipstick,3,47,119,4.3,18.99,0,0,1,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),"Fri, Jan 28",More Buying Choices,"MAC Lip Stick Brave for Women, 0.1 Ounce",http://amazon.com/MAC-Stick-Brave-Women-Ounce/dp/B00795ULZI/ref=sr_1_143?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-143
B01IJ4F1NE,2022,1,24,lipstick,3,48,63,4.5,23.73,0,0,1,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),"Tomorrow, Jan 25",More Buying Choices,"bareMinerals Gen Nude Radiant Lipstick Tutu, 0.12 Ounce, Multi (74607)",http://amazon.com/bareMinerals-Nude-Radiant-Lipstick-Ounce/dp/B01IJ4F1NE/ref=sr_1_144?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-144
B000H3GWX4,2022,1,24,lipstick,3,49,50,4.6,56.99,0,0,0,1,0,0,0,0,0,0,0,0.15 Ounce (Pack of 2),0,0,"Revlon Moon Drops Frost Lipstick, Crystal Cut Coral 700, 0.15 Ounce (Pack of 2)",http://amazon.com/Revlon-Drops-Frost-Lipstick-Crystal/dp/B000H3GWX4/ref=sr_1_145_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-145
B06XRTVGTF,2022,1,24,lipstick,3,50,362,4.3,3.9,5.49,0,1,1,0,0,0,0,0,0,0,0.15 Ounce (Pack of 1),"Sun, Jan 30",0,"Maybelline New York Color Sensational Gold Lipstick Metallic Lipstick, White Gold, 0.15 oz",http://amazon.com/Maybelline-New-York-Sensational-Lipstick/dp/B06XRTVGTF/ref=sr_1_146?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-146
B00GW557GE,2022,1,24,lipstick,3,51,160,4.1,4.7,0,0,0,1,0,0,0,0,0,0,0,0.11 Ounce,0,0,"e.l.f. Cosmetics Moisturizing Lipstick, Provides Vibrant Color and Luminous Shine, Flirty and Fabulous",http://amazon.com/l-f-Moisturizing-Lipstick-Flirty-Fabulous/dp/B00GW557GE/ref=sr_1_147?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-147
B01BZON0DI,2022,1,24,lipstick,3,52,100,4.7,6.83,7.99,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.11 Ounce (Pack of 1),"Tomorrow, Jan 25",0,"Neutrogena MoistureSmooth Color Stick for Lips, Moisturizing and Conditioning Lipstick with a Balm-Like Formula, Nourishing Shea Butter and Fruit Extracts, 120 Berry Brown.011 oz",http://amazon.com/Neutrogena-Moisturesmooth-Color-Stick-Berry/dp/B01BZON0DI/ref=sr_1_148?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-148
B07GXD9ZG7,2022,1,24,lipstick,3,53,689,4.4,6.96,8,0,0,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),0,0,"NYX PROFESSIONAL MAKEUP Suede Matte Lipstick, Vegan Formula - Spicy (True Red)",http://amazon.com/NYX-Suede-Matte-Lipstick-Spicy/dp/B07GXD9ZG7/ref=sr_1_149?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-149
B01JMYWY94,2022,1,24,lipstick,3,54,36,4.6,15.47,15.99,0,0,1,0,0,0,0,0,0,0,"Thu, Jan 27",0,0,"Pack of 2 CoverGirl Colorlicious Lipstick, Verve Violet (370)",http://amazon.com/CoverGirl-Colorlicious-Lipstick-Verve-Violet/dp/B01JMYWY94/ref=sr_1_150?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-150
B09FF8VVWT,2022,1,24,lipstick,3,55,41,3.5,16.88,17.97,0,1,1,6%,0,0,0,0,Save more with Subscribe & Save,0,6 Piece Set,"Tomorrow, Jan 25",0,"FREEORR 4 Colors Glitter Lip Kit, Diamond and Glitter Metallic Lipstick, Waterproof Long Lasting & Smudge Proof Glitter Color Lip Makeup, with Transparent Lip Primer-Red Color",http://amazon.com/FREEORR-Metallic-Waterproof-Transparent-Primer-Red/dp/B09FF8VVWT/ref=sr_1_151?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026445&sprefix=lipsticks%2Caps%2C400&sr=8-151
B00J2AWBWY,2022,1,24,lipstick,3,56,15676,4.6,8.6,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,1 Count (Pack of 1),"Wed, Jan 26",0,"Covergirl Outlast All-Day Lip Color With Topcoat, Wine to Five, Pack of 1",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0529727C0UFIK7QXFK9&url=%2FCOVERGIRL-Outlast-All-Day-Moisturizing-Color%2Fdp%2FB00J2AWBWY%2Fref%3Dsr_1_152_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026445%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-152-spons%26psc%3D1&qualifier=1643026445&id=2090186370835278&widgetName=sp_btf
B0121T4HTC,2022,1,24,lipstick,3,57,37,4.6,36.95,0,1,1,1,0,0,0,0,0,0,0,"Fri, Jan 28","Fri, Jan 28",0,"Lipchic Lipstick Sealers, 3 Pieces, Value Pack by Ella International",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A04731892GAFHO0OF6A8F&url=%2FLipchic-Lipstick-Sealers-Pieces-International%2Fdp%2FB0121T4HTC%2Fref%3Dsr_1_153_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026445%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-153-spons%26psc%3D1%26smid%3DA21H78TO1I9C06&qualifier=1643026445&id=2090186370835278&widgetName=sp_btf
B08N86XSLX,2022,1,24,lipstick,4,1,18,4.3,20,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.45 Ounce (Pack of 5),"Fri, Jan 28",0,Lune+Aster Swipe+Celebrate Lip Gloss Set - Limited edition vegan vitamin C+E lip gloss set featuring five gloss shades,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04249532FOE6T24DIY77&url=%2FLune-Aster-Swipe-Celebrate-Gloss%2Fdp%2FB08N86XSLX%2Fref%3Dsr_1_145_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026880%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-145-spons%26psc%3D1&qualifier=1643026880&id=6049013552891090&widgetName=sp_atf_next
B08C9LJQ2C,2022,1,24,lipstick,4,2,324,4.7,6.99,0,1,0,1,0,0,0,0,0,0,0,0,0,($1.40/Count),"5 Pcs Chapstick Holder Keychains, Neoprene Lipstick Holder Keychain Protective Case",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A08267783DQJU1HK6SEGT&url=%2FChapstick-Keychains-Neoprene-Lipstick-Protective%2Fdp%2FB08C9LJQ2C%2Fref%3Dsr_1_146_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026880%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-146-spons%26psc%3D1&qualifier=1643026880&id=6049013552891090&widgetName=sp_atf_next
B01ETXDSAW,2022,1,24,lipstick,4,3,234,4.4,16,18,1,0,1,11%,0,0,0,0,Lowest price in 30 days,0,"Fri, Jan 28",0,($16.00/Count),"Lune+Aster Vitamin C+E Lip Gloss- CEO- Moisturizing, vegan, vitamin-packed lip gloss helps nourish and soothe lips",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04235613169F3X283ML0&url=%2FLune-Aster-Vitamin-Gloss-shade%2Fdp%2FB01ETXDSAW%2Fref%3Dsr_1_147_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026880%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-147-spons%26psc%3D1&qualifier=1643026880&id=6049013552891090&widgetName=sp_atf_next
B00VV8MI4G,2022,1,24,lipstick,4,4,0,0,30,0,1,0,1,0,0,0,0,0,0,0,"Wed, Jan 26",0,($30.00/Ounce),Pink Holiday Luxury Cream Lipstick - Lunch At The 21,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A02223681K4BW3U8LDHGL&url=%2FPink-Holiday-Luxury-Cream-Lipstick%2Fdp%2FB00VV8MI4G%2Fref%3Dsr_1_148_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026880%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-148-spons%26psc%3D1&qualifier=1643026880&id=6049013552891090&widgetName=sp_atf_next
B01BZON0DI,2022,1,24,lipstick,4,5,100,4.7,6.83,7.99,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,0.11 Ounce (Pack of 1),"Tomorrow, Jan 25",0,"Neutrogena MoistureSmooth Color Stick for Lips, Moisturizing and Conditioning Lipstick with a Balm-Like Formula, Nourishing Shea Butter and Fruit Extracts, 120 Berry Brown.011 oz",http://amazon.com/Neutrogena-Moisturesmooth-Color-Stick-Berry/dp/B01BZON0DI/ref=sr_1_149?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-149
B07GXD9ZG7,2022,1,24,lipstick,4,6,689,4.4,6.96,8,0,0,1,0,0,0,0,0,0,0,0.12 Ounce (Pack of 1),0,0,"NYX PROFESSIONAL MAKEUP Suede Matte Lipstick, Vegan Formula - Spicy (True Red)",http://amazon.com/NYX-Suede-Matte-Lipstick-Spicy/dp/B07GXD9ZG7/ref=sr_1_150?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-150
B0000531XS,2022,1,24,lipstick,4,7,335,4.6,27.98,0,0,0,1,0,0,0,0,0,0,0,0.15 Ounce (Pack of 1),0,More Buying Choices,"Revlon Moon Drops Creme Lipstick, Blase Apricot 702, 0.15 Ounce (4.2 g)",http://amazon.com/Revlon-Drops-Creme-Lipstick-Apricot/dp/B0000531XS/ref=sr_1_151?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-151
B01JMYWY94,2022,1,24,lipstick,4,8,36,4.6,15.47,15.99,0,0,1,0,0,0,0,0,0,0,"Thu, Jan 27",0,0,"Pack of 2 CoverGirl Colorlicious Lipstick, Verve Violet (370)",http://amazon.com/CoverGirl-Colorlicious-Lipstick-Verve-Violet/dp/B01JMYWY94/ref=sr_1_152?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-152
B09FF8VVWT,2022,1,24,lipstick,4,9,41,3.5,16.88,17.97,0,1,1,6%,0,0,0,0,Save more with Subscribe & Save,0,6 Piece Set,"Tomorrow, Jan 25",0,"FREEORR 4 Colors Glitter Lip Kit, Diamond and Glitter Metallic Lipstick, Waterproof Long Lasting & Smudge Proof Glitter Color Lip Makeup, with Transparent Lip Primer-Red Color",http://amazon.com/FREEORR-Metallic-Waterproof-Transparent-Primer-Red/dp/B09FF8VVWT/ref=sr_1_153?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-153
B013XCQ9CE,2022,1,24,lipstick,4,10,29,4.1,11.4,0,0,0,1,0,0,0,0,0,0,0,0.1 Ounce (Pack of 1),0,($11.40/Count),Mac Cosmetics/Cremesheen Lipstick Dozen Carnations .1 oz (3 ml),http://amazon.com/MAC-Cremesheen-Lipstick-Dozen-Carnations/dp/B013XCQ9CE/ref=sr_1_154?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-154
B082QZMV9J,2022,1,24,lipstick,4,11,333,4.3,10.9,12.45,0,0,1,0,0,0,0,0,0,0,5 Count (Pack of 1),0,($2.18/Count),Italia Deluxe Top Five Mousse Matte Lipstick Set Chola Browns,http://amazon.com/Italia-Deluxe-Mousse-Lipstick-Browns/dp/B082QZMV9J/ref=sr_1_155_mod_primary_new?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=lipsticks%2Caps%2C400&sr=8-155
B00SBRRCY6,2022,1,24,lipstick,4,12,50,4.6,8.4,9.57,0,0,1,0,0,0,0,0,0,0,0.14 Ounce (Pack of 1),0,($60.00/Fl Oz),Color Design Lipstick Haute Nude,http://amazon.com/Color-Design-Lipstick-Haute-Nude/dp/B00SBRRCY6/ref=sr_1_156?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-156
B07Z9WQ72J,2022,1,24,lipstick,4,13,1398,4.5,7.59,0,0,1,1,0,0,0,0,0,0,0,0.13 Ounce (Pack of 1),"Wed, Jan 26",0,"L'Oreal Paris Age Perfect Satin Lipstick with Precious Oils, 218 Radiant Bronze, 0.13 Ounce",http://amazon.com/LOreal-Paris-lipstick-precious-cosmetics/dp/B07Z9WQ72J/ref=sr_1_157?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-157
B0936ZJ8CT,2022,1,24,lipstick,4,14,480,4,9.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,10 Count (Pack of 1),"Sun, Jan 30",0,"evpct 10Pcs Waterproof Liquid Matte Matt Lipsticks Set Matt Liquid,CmaaDU Dark Red 24 Hour Long Lasting Matte Lipstick Lip Stain Gloss Makeup Sets for Women Lippies labiales matte larga duracion 24 15",http://amazon.com/Lipstick-Lasting-Waterproof-evpct-Lipsticks/dp/B0936ZJ8CT/ref=sr_1_158?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-158
B0751G81SS,2022,1,24,lipstick,4,15,4,5,16.99,0,0,0,1,0,0,0,0,0,0,0,"Thu, Jan 27",0,More Buying Choices,Bobbi Brown Crushed Lip Color Cabana,http://amazon.com/Bobbi-Brown-Crushed-Color-Cabana/dp/B0751G81SS/ref=sr_1_159?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-159
B001ET76UI,2022,1,24,lipstick,4,16,101,4.8,32.95,0,0,0,1,0,0,0,0,0,0,0,"Wed, Jan 26",0,0,"Revlon Moon Drops Lipstick, Creme, Love That Pink 575, 0.15 Ounce (Pack of 2)",http://amazon.com/Revlon-Drops-Lipstick-Creme-Ounce/dp/B001ET76UI/ref=sr_1_160?crid=156DT8FY808PV&keywords=Lipsticks&qid=1643026880&sprefix=lipsticks%2Caps%2C400&sr=8-160
B00J2APPR2,2022,1,24,lipstick,4,17,15677,4.6,9.79,0,1,1,1,0,0,0,0,0,$9.30 with Subscribe & Save discount,0,1 Count (Pack of 1),"Fri, Jan 28",0,"COVERGIRL Outlast All-Day Lip Color With Topcoat, Plum Berry",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A05300393AZFRURWR1YNX&url=%2FCOVERGIRL-Outlast-All-Day-Moisturizing-Color%2Fdp%2FB00J2APPR2%2Fref%3Dsr_1_161_sspa%3Fcrid%3D156DT8FY808PV%26keywords%3DLipsticks%26qid%3D1643026880%26sprefix%3Dlipsticks%252Caps%252C400%26sr%3D8-161-spons%26psc%3D1&qualifier=1643026880&id=6049013552891090&widgetName=sp_mtf
